family,n,rep,gain,wins
strong,16,67,0.0010622476325166108,4
strong,16,68,0.03134958288170697,3
strong,16,69,-0.029100085571590273,6
strong,16,70,0.002771929095741421,3
strong,16,71,0.0469235932750639,1
strong,16,72,0.06285414044379889,0
strong,16,73,0.059372749342188724,1
strong,16,74,0.0545997764463525,0
strong,16,75,0.004977697129669223,4
strong,16,76,0.03688196580875647,2
strong,16,77,0.05884466973453162,0
strong,16,78,0.04714650676001275,1
strong,16,79,0.06701790235841465,3
strong,16,80,0.0512639341802551,0
strong,16,81,-0.046534860679078194,7
strong,16,82,0.05499374847358407,2
strong,16,83,0.020782955322760976,3
strong,16,84,0.029092268373081098,3
strong,16,85,0.08561412606411378,2
strong,16,86,0.031377274565481894,1
strong,16,87,0.02092915331132561,2
strong,16,88,0.06721078844412987,3
strong,16,89,0.14917163727628924,1
strong,16,90,-0.05382054705838679,7
strong,16,91,0.07199358673751033,1
strong,16,92,0.02967802244402018,2
strong,16,93,0.015076689304421187,1
strong,16,94,0.027457518978560747,1
strong,16,95,0.06663955446307213,1
strong,16,96,0.026274521475117885,4
strong,16,97,0.047310006187127884,1
strong,16,98,0.007534391591345613,4
strong,16,99,0.1055400957196111,1
strong,22,0,0.06652657813337737,1
strong,22,1,-0.0028657811149379597,4
strong,22,2,0.025013970803773877,2
strong,22,3,0.006276264693736322,3
strong,22,4,0.017929175096851657,3
strong,22,5,0.03359884481195774,3
strong,22,6,0.009326280649470386,2
strong,22,7,0.033431248867516694,3
strong,22,8,-0.004581633767561488,2
strong,22,9,0.04919691304726426,1
strong,22,10,0.056556085643017506,1
strong,22,11,0.008279490140324919,3
strong,22,12,0.03333260927597015,2
strong,22,13,-0.014672951941765766,4
strong,22,14,0.004907991614641394,4
strong,22,15,-0.02809424026203322,5
strong,22,16,-0.0018592648076022344,4
strong,22,17,0.01346148092196664,2
strong,22,18,0.04559869484033163,2
strong,22,19,0.08610697751764096,1
strong,22,20,0.04742871102200652,1
strong,22,21,-0.01230322590228683,5
strong,22,22,-0.026874825891081033,5
strong,22,23,0.04353877773527404,1
strong,22,24,0.028812544408948093,4
strong,22,25,0.06406722623642258,0
strong,22,26,0.009672035954544134,3
strong,22,27,0.03770037167048723,2
strong,22,28,0.03539564666987638,1
strong,22,29,-0.033636524989233196,4
strong,22,30,-0.00426782543792481,4
strong,22,31,-0.01489639009306487,6
strong,22,32,0.03027862961441108,2
strong,22,33,-0.0044164410126283915,4
strong,22,34,0.04165739880803565,1
strong,22,35,0.0584585661655771,1
strong,22,36,0.03995843513285047,2
strong,22,37,-0.01051066366692488,4
strong,22,38,-0.009065702332648695,4
strong,22,39,0.03958942026660983,1
strong,22,40,0.025078477769549856,2
strong,22,41,0.01951444622744103,2
strong,22,42,0.05914114555487948,1
strong,22,43,-0.055206863317838084,6
strong,22,44,0.013663096655306073,3
strong,22,45,0.019157355576693624,4
strong,22,46,0.04422252821084682,1
strong,22,47,0.002944971872810398,4
strong,22,48,0.010651958479582668,4
strong,22,49,0.03233197114715314,2
strong,22,50,0.017163678663065784,2
strong,22,51,-0.0030941536231972044,5
strong,22,52,0.01641962035723854,4
strong,22,53,-0.028939819432820424,6
strong,22,54,0.011534222337076905,4
strong,22,55,0.016218732091663024,3
strong,22,56,0.06597714394207865,0
strong,22,57,0.0041787687288266095,3
strong,22,58,-0.016040072130719563,5
strong,22,59,0.06369822098857636,1
strong,22,60,-0.025436686828771093,6
strong,22,61,0.03574606760384402,2
strong,22,62,0.020813560453989077,1
strong,22,63,0.013167676729525568,4
strong,22,64,0.03636474063933581,0
strong,22,65,0.032676078111994245,1
strong,22,66,0.02182386931645841,2
strong,22,67,0.025561349838947978,2
strong,22,68,0.023141128814011425,3
strong,22,69,0.0053119954763314325,3
strong,22,70,0.0402273497376513,1
strong,22,71,0.02177645691630825,2
strong,22,72,0.03023351983300815,3
strong,22,73,0.004738963473097324,3
strong,22,74,-0.0056976887303485935,5
strong,22,75,-0.0003787797159777728,3
strong,22,76,0.029000374956947073,2
strong,22,77,0.057796253764135996,2
strong,22,78,0.06888113668981977,0
strong,22,79,0.021286287954261462,2
strong,22,80,-0.010015127293347303,5
strong,22,81,0.018083414471319115,4
strong,22,82,0.06446513907481699,1
strong,22,83,0.10937615716315507,2
strong,22,84,0.07336290136030998,1
strong,22,85,-0.00969750267834979,4
strong,22,86,-0.020986191297079793,6
strong,22,87,-0.007751298595406242,5
strong,22,88,0.02840654420320199,2
strong,22,89,0.08150701729041965,2
strong,22,90,0.032178070471649556,1
strong,22,91,-0.013638305573783871,4
strong,22,92,0.07637367319803734,3
strong,22,93,-0.016904673444002816,5
strong,22,94,0.026847997877066487,2
strong,22,95,0.011622809664135536,3
strong,22,96,0.039377390985042005,2
strong,22,97,0.014023333111383596,4
strong,22,98,0.07613837143185065,1
strong,22,99,0.035543451737023446,1
strong,30,0,0.0071724066563552125,2
strong,30,1,-0.027979408501560554,5
strong,30,2,-0.01189969166846494,5
strong,30,3,0.027194661239787865,1
strong,30,4,0.03915914189019021,0
strong,30,5,0.004677040251285236,3
strong,30,6,-0.033435560573502054,6
strong,30,7,0.027052199308430502,3
strong,30,8,0.004482945393136095,3
strong,30,9,-0.012233266870610549,5
strong,30,10,-0.012810044958263433,5
strong,30,11,0.013937875274102507,2
strong,30,12,0.029160526379324092,1
strong,30,13,-0.007618562259735229,6
strong,30,14,-0.007267657982499731,4
strong,30,15,0.02539559128095681,2
strong,30,16,-0.014572956855468,6
strong,30,17,0.017797855916963368,2
strong,30,18,0.053440262867470056,1
strong,30,19,0.025644029142639635,3
strong,30,20,-0.010216701453852117,3
strong,30,21,0.03489541463491297,1
strong,30,22,0.05307635477333106,1
strong,30,23,0.03552410065301448,1
strong,30,24,0.026998585980686607,2
strong,30,25,-0.024312122576786943,6
strong,30,26,-0.023078098929089075,5
strong,30,27,0.01499707120250493,2
strong,30,28,-0.0018475599281222443,5
strong,30,29,-0.01033979944941199,4
strong,30,30,0.038498321349800246,0
strong,30,31,0.015045407212016082,3
strong,30,32,-0.02887145951885739,6
strong,30,33,0.038840916484901955,0
strong,30,34,0.025234028691063948,2
strong,30,35,0.0361958260339027,0
strong,30,36,0.004734366998948802,4
strong,30,37,0.0030678927955101187,3
strong,30,38,0.04726526957229604,2
strong,30,39,-0.024509779253352626,7
strong,30,40,0.015316385919245779,3
strong,30,41,0.009430146395091765,3
strong,30,42,0.026532005390279112,1
strong,30,43,0.0029330678772754304,4
strong,30,44,0.034991747522821415,0
strong,30,45,0.03472001965924043,2
strong,30,46,0.04997286341891527,0
strong,30,47,0.029742380943036384,4
strong,30,48,0.035193884418039056,1
strong,30,49,-0.0034489874879578553,4
strong,30,50,0.03833939397160013,4
strong,30,51,-0.013059547913577885,4
strong,30,52,-0.02190256824913961,6
strong,30,53,0.028811030832320284,2
strong,30,54,0.005533683452466409,3
strong,30,55,0.07661518372674292,1
strong,30,56,-0.02468621321404818,6
strong,30,57,0.02253116849156611,2
strong,30,58,0.039186162818129366,1
strong,30,59,0.002603588362357856,4
strong,30,60,0.04837640294129475,0
strong,30,61,-0.008425772752782668,5
strong,30,62,0.01075691228430009,4
strong,30,63,-0.004984611231620417,4
strong,30,64,0.012049629358827252,1
strong,30,65,-0.004526542241378273,4
strong,30,66,-0.02969882125332368,8
strong,30,67,0.004035462665830214,4
strong,30,68,0.03925041518265859,1
strong,30,69,-0.028954762000458434,6
strong,30,70,-0.00709824477326193,5
strong,30,71,0.025850799570735883,0
strong,30,72,0.038634357249990314,2
strong,30,73,-0.01513468406747509,6
strong,30,74,0.058168725504160634,1
strong,30,75,0.01643410572915993,4
strong,30,76,-0.0027853680569918104,5
strong,30,77,-0.019937561821155136,6
strong,30,78,-0.013130184795043465,5
strong,30,79,0.07275393638613181,0
strong,30,80,0.03223205829758635,3
strong,30,81,0.0016160084974851108,4
strong,30,82,-0.02732746340721426,6
strong,30,83,0.002302589825891932,3
strong,30,84,-0.0037155791453501452,4
strong,30,85,0.029226632372300942,2
strong,30,86,-0.006115812823385913,4
strong,30,87,-0.014111089728237713,5
strong,30,88,0.001634462728287267,5
strong,30,89,0.031036267875750534,1
strong,30,90,0.02842963917070962,1
strong,30,91,-0.00020251537330795433,4
strong,30,92,0.031796591574192345,2
strong,30,93,-0.012561490435409772,4
strong,30,94,0.06703455345390463,1
strong,30,95,0.04458290928285946,1
strong,30,96,0.028765561955332974,2
strong,30,97,0.057394325655292455,1
strong,30,98,0.00967650092677319,3
strong,30,99,0.03627371226268028,0
strong,40,0,-0.01584327394139684,5
strong,40,1,-0.021012655930642832,7
strong,40,2,0.004121149461467355,2
strong,40,3,0.017228646887205157,2
strong,40,4,-0.02007615719976996,4
strong,40,5,0.0028420014857349907,4
strong,40,6,-0.0058020543943675396,5
strong,40,7,-0.014461367465664954,6
strong,40,8,0.012457138643734655,2
strong,40,9,0.020209915824430102,3
strong,40,10,0.019802556750759814,0
strong,40,11,0.00665419547979762,3
strong,40,12,-0.0034088376211748317,4
strong,40,13,-0.004227689912937871,4
strong,40,14,0.013667313066530018,3
strong,40,15,0.03164199154616776,1
strong,40,16,0.01936055616045529,1
strong,40,17,0.016571750486370274,2
strong,40,18,0.002619029470290579,5
strong,40,19,0.015882565618221878,2
strong,40,20,0.010294193760742365,2
strong,40,21,0.016971747033182383,2
strong,40,22,-0.0056040570469221285,5
strong,40,23,0.023878040004847167,3
strong,40,24,0.013587979349476531,4
strong,40,25,0.005738980936591864,2
strong,40,26,-0.0026934092919971286,4
strong,40,27,0.0077366736903796696,5
strong,40,28,0.016059364721608516,2
strong,40,29,0.016201772091653188,1
strong,40,30,0.016025418387191626,0
strong,40,31,0.03322544008239692,0
strong,40,32,0.042688266612918246,2
strong,40,33,0.008976902929816455,1
strong,40,34,0.015286119129991116,3
strong,40,35,0.027376077905276186,1
strong,40,36,0.01902295059752468,2
strong,40,37,-0.010409953015342643,6
strong,40,38,0.004863723015405941,4
strong,40,39,-0.015085911649247885,6
strong,40,40,-0.012771773377610374,5
strong,40,41,0.0021595265054518142,4
strong,40,42,-0.00045742942603554937,4
strong,40,43,0.010409772463381373,2
strong,40,44,0.004917633745150973,4
strong,40,45,0.014624899785614098,1
strong,40,46,0.014915644815890028,3
strong,40,47,0.022716229108573738,2
strong,40,48,-0.0015866631725207636,4
strong,40,49,0.03975356622384063,3
strong,40,50,-0.00170960821430155,4
strong,40,51,-0.017611522688655068,5
strong,40,52,0.012497246834154097,1
strong,40,53,0.00479044389556027,4
strong,40,54,0.012544491675736569,3
strong,40,55,0.020814154359520942,3
strong,40,56,0.006202135361407124,3
strong,40,57,0.013533295243961962,3
strong,40,58,-0.0069349957333713075,5
strong,40,59,0.011628205280492354,2
strong,40,60,0.01912637162781916,2
strong,40,61,0.013374623235957617,2
strong,40,62,-0.004823921132522946,5
strong,40,63,-0.011329401188288846,5
strong,40,64,-0.0005379912562214484,4
strong,40,65,0.03907182333033654,0
strong,40,66,0.02894600633926836,2
strong,40,67,-0.01330056720843209,5
strong,40,68,0.015728992808774378,2
strong,40,69,-0.013849309337250149,6
strong,40,70,-0.0321967262502626,5
strong,40,71,0.024865725195319044,1
strong,40,72,-0.020990943691309605,6
strong,40,73,0.009854723462052739,4
strong,40,74,0.04527570029316519,1
strong,40,75,-0.006748848943300745,5
strong,40,76,0.04461404005057035,0
strong,40,77,0.019155515669020406,1
strong,40,78,0.009543381342733248,4
strong,40,79,-0.013566301834298078,6
strong,40,80,-0.019520891858947453,6
strong,40,81,-0.03709073266378016,6
strong,40,82,-0.006298064873981435,4
strong,40,83,-0.0009230775532284019,5
strong,40,84,0.009732365510373153,3
strong,40,85,0.0021926822154251235,5
strong,40,86,-0.01343264650751863,5
strong,40,87,-0.006598740964665062,6
strong,40,88,0.024398758239953855,2
strong,40,89,0.003920798714561746,3
strong,40,90,-0.00043407218622892874,4
strong,40,91,-0.009854266405789902,5
strong,40,92,-0.01007555623736045,5
strong,40,93,0.008002176658537308,3
strong,40,94,0.004080869298937806,3
strong,40,95,0.021275660261163454,1
strong,40,96,0.014252575056004968,3
strong,40,97,0.0307612227153361,0
strong,40,98,-0.02305872585938895,6
strong,40,99,0.013286754095554021,3
strong,50,0,-0.009993369621586812,5
strong,50,1,-0.0039217481313645886,4
strong,50,2,0.009746427788097423,3
strong,50,3,0.022463986336290542,0
strong,50,4,-0.01244697986045984,6
strong,50,5,-0.005829952890107792,5
strong,50,6,0.007872114120386353,2
strong,50,7,-0.0038960945699633154,3
strong,50,8,-0.004216786519669724,4
strong,50,9,0.005114026880143729,3
strong,50,10,0.034440751504037914,2
strong,50,11,-0.007020412935716314,5
strong,50,12,-0.0017208217420338068,4
strong,50,13,0.012379207702881923,4
strong,50,14,-0.015511202092789,6
strong,50,15,0.0063197061232660445,2
strong,50,16,0.00342033711295453,4
strong,50,17,0.008637603456935317,4
strong,50,18,0.0008222335179203233,5
strong,50,19,0.014975754378149131,2
strong,50,20,0.0020509872653393657,4
strong,50,21,-0.009329545072927159,5
strong,50,22,-0.005471899448880602,5
strong,50,23,0.008429354282748047,2
strong,50,24,-0.00657699706362691,4
strong,50,25,-0.0035848406611517225,5
strong,50,26,-0.015181698239588481,5
strong,50,27,0.011753697985356193,2
strong,50,28,-0.013336764411043922,6
strong,50,29,-0.024400671928242246,7
strong,50,30,0.0044069303366613966,4
strong,50,31,-0.012205011025780421,5
strong,50,32,0.018857033916297894,2
strong,50,33,0.008057543309140658,2
strong,50,34,-0.009896993403974097,5
strong,50,35,0.010129891767396315,1
strong,50,36,-0.0021921963573227066,5
strong,50,37,0.009074622489469886,2
strong,50,38,0.006480361491131736,3
strong,50,39,0.00368372081744639,4
strong,50,40,0.0030852805363008606,4
strong,50,41,0.0001872286140943702,3
strong,50,42,-0.0031891412732530933,6
strong,50,43,-0.0004344383873047253,3
strong,50,44,0.007708792567780898,2
strong,50,45,-0.001824047496245762,4
strong,50,46,0.0024804958315881587,4
strong,50,47,-0.0018746043779921395,5
strong,50,48,-0.01389729382594107,4
strong,50,49,-0.006796213551947372,6
strong,50,50,0.025702420385546376,0
strong,50,51,0.004608370812030027,2
strong,50,52,0.0038939114222409366,3
strong,50,53,2.1528713911256325e-05,4
strong,50,54,0.0012848394767278615,5
strong,50,55,0.010508342934918313,2
strong,50,56,0.02034053962516935,2
strong,50,57,0.02916327829900156,2
strong,50,58,0.03975419966277305,1
strong,50,59,-0.026338647497290202,6
strong,50,60,-0.0032497969587397257,4
strong,50,61,0.02046130627788434,0
strong,50,62,-0.011075759915508132,4
strong,50,63,0.007381182218310189,2
strong,50,64,-0.0013046853862386243,6
strong,50,65,-0.0027116588891622495,3
strong,50,66,-0.020402454538699266,8
strong,50,67,0.009537444057640121,2
strong,50,68,0.006441210271089792,3
strong,50,69,0.021045625825760528,1
strong,50,70,-0.005752047321323617,5
strong,50,71,0.01968562833488985,1
strong,50,72,0.018880563478801515,2
strong,50,73,0.011826502128703065,2
strong,50,74,-0.012047921853621024,6
strong,50,75,-0.010381334244090046,5
strong,50,76,0.02858630091160841,1
strong,50,77,0.022446756815194258,1
strong,50,78,-0.015099497189594913,7
strong,50,79,-0.000710228322927664,4
strong,50,80,-0.021134443853558227,6
strong,50,81,-0.0006037427680247731,3
strong,50,82,0.008718070651725474,3
strong,50,83,-0.008661721384418009,6
strong,50,84,0.005527322470566642,4
strong,50,85,0.007283990068610691,2
strong,50,86,0.013704326708470438,3
strong,50,87,0.017685274795914308,2
strong,50,88,0.01650938776692168,1
strong,50,89,0.02639722012385859,0
strong,50,90,0.006560098014219529,3
strong,50,91,0.01977137007057217,2
strong,50,92,0.006053624317247985,3
strong,50,93,-0.003276474027559817,5
strong,50,94,0.008279117295798888,2
strong,50,95,-0.01580797707281456,6
strong,50,96,0.02652713910362514,1
strong,50,97,0.002229881293339009,4
strong,50,98,-0.007762016380047143,5
strong,50,99,0.021671552509259118,4
strong,59,0,0.0034265886745968865,2
strong,59,1,0.019432253443386838,2
strong,59,2,-0.004279402754268302,5
strong,59,3,0.012710391150773104,2
strong,59,4,0.016215961059591333,2
strong,59,5,0.0024705536100976255,5
strong,59,6,0.006239011884533241,3
strong,59,7,-0.008240512757249907,5
strong,59,8,0.016244749970311667,1
strong,59,9,0.009895998222499425,0
strong,59,10,-0.0032188735268130486,5
strong,59,11,-0.003121693975971951,5
strong,59,12,-0.013421572420974193,6
strong,59,13,-0.0033398376512946415,6
strong,59,14,-0.006308727863000407,5
strong,59,15,-0.013121136198762207,7
strong,59,16,0.006560064618627459,3
strong,59,17,0.01460983883398237,3
strong,59,18,-0.006417227361718236,5
strong,59,19,0.009021196395014863,2
strong,59,20,0.01291944171343229,1
strong,59,21,0.009061752667977041,4
strong,59,22,0.011355583340868947,1
strong,59,23,0.002610794371128544,3
strong,59,24,0.004801160698432616,3
strong,59,25,0.00964534259496419,1
strong,59,26,0.00041089785334957885,4
strong,59,27,-0.026607138337666147,7
strong,59,28,0.005357268892347555,3
strong,59,29,0.010653715401524932,2
strong,59,30,-3.783673441226654e-05,4
strong,59,31,-0.001511074835394477,4
strong,59,32,-0.009445026240109788,6
strong,59,33,-0.010613856722077375,5
strong,59,34,-0.012408693200930743,7
strong,59,35,0.005068370829272473,3
strong,59,36,-0.011404184432614373,6
strong,59,37,0.004264892768023887,3
strong,59,38,-0.0013793549140103112,4
strong,59,39,-0.01201337293038296,4
strong,59,40,0.009732088535329475,2
strong,59,41,0.009299014577024867,1
strong,59,42,0.0060101606403384356,2
strong,59,43,0.012037651006759575,1
strong,59,44,0.00399972407569904,3
strong,59,45,-0.015015098757121037,6
strong,59,46,-0.01569817695987108,7
strong,59,47,-0.008727807313595792,5
strong,59,48,-0.00867851790623786,6
strong,59,49,0.011992554181771475,2
strong,59,50,-0.0028653680159475003,4
strong,59,51,-0.004190173019847365,4
strong,59,52,0.009060450335269477,2
strong,59,53,0.004149048866008531,3
strong,59,54,0.014505777697452205,3
strong,59,55,-0.006546442229663052,5
strong,59,56,0.0013209042565501816,5
strong,59,57,-0.009106532329361205,7
strong,59,58,0.0018623146205617447,4
strong,59,59,0.004094465773419542,3
strong,59,60,-0.004638050761330725,7
strong,59,61,0.006518578169622757,1
strong,59,62,-0.010509760799648493,5
strong,59,63,-0.013481478161779248,6
strong,59,64,-0.013869225547300301,6
strong,59,65,-0.002797668562702582,5
strong,59,66,-0.003398692673960757,3
strong,59,67,0.00431107741225234,3
strong,59,68,0.008246214774698002,2
strong,59,69,0.010380616175776236,2
strong,59,70,-0.0020966949165929227,5
strong,59,71,0.001732207440936162,3
strong,59,72,0.01042475899759343,3
strong,59,73,-0.01532845710352837,6
strong,59,74,-0.0009505519030845733,5
strong,59,75,0.001920490254051277,3
strong,59,76,-0.003531858473138416,5
strong,59,77,0.0017170989350797639,4
strong,59,78,-0.002330530321791646,4
strong,59,79,0.003921965623415402,3
strong,59,80,0.00708683540353805,3
strong,59,81,-0.006361235654593123,7
strong,59,82,0.0204475986804471,1
strong,59,83,0.013665398487900049,2
strong,59,84,-0.006200141624653099,5
strong,59,85,0.01855249130765091,1
strong,59,86,0.003974558042416088,4
strong,59,87,0.00958040021918638,1
strong,59,88,-0.005920344342448813,6
strong,59,89,0.01908280344792579,2
strong,59,90,-0.005361642536539368,4
strong,59,91,-0.0022309937099801447,5
strong,59,92,-0.0071426856416529905,6
strong,59,93,-0.010464517183163768,6
strong,59,94,0.0017300640574270387,3
strong,59,95,0.003078909338814273,4
strong,59,96,0.02204710604832305,0
strong,59,97,-0.0032069910027937576,5
strong,59,98,0.015480224776979634,1
strong,59,99,0.007396570668892544,2
strong,76,0,0.0,0
strong,76,0,0.0,0
lateral,1,0,0.039959353438790646,2
lateral,1,1,0.027969310186295115,3
lateral,1,2,0.10175316068598128,0
lateral,1,3,0.04300352577602973,3
lateral,1,4,0.02729305670987081,1
lateral,1,5,0.043374536211679415,1
lateral,1,6,0.040261337836126065,1
lateral,1,7,0.03415371628745201,1
lateral,1,8,0.043374536211679415,1
lateral,1,9,0.043016244791521996,0
lateral,1,10,0.03426274464745549,3
lateral,1,11,0.027205671029156164,3
lateral,1,12,0.03426274464745549,3
lateral,1,13,0.0396367395676932,1
lateral,1,14,0.1454255821781132,3
lateral,1,15,0.049462956882603826,1
lateral,1,16,0.033007829532196165,3
lateral,1,17,0.0717797923330421,1
lateral,1,18,0.03745125442595654,1
lateral,1,19,0.06290959594518475,1
lateral,1,20,0.06899212414009193,2
lateral,1,21,0.04362358519809606,0
lateral,1,22,0.03990460900373505,1
lateral,1,23,0.040261337836126065,1
lateral,1,24,0.09720625761947099,1
lateral,1,25,0.04362358519809606,0
lateral,1,26,0.04317329503238221,0
lateral,1,27,0.04280499527816528,2
lateral,1,28,0.04907632708116649,1
lateral,1,29,0.01863750987417101,2
lateral,1,30,0.14993566044856332,0
lateral,1,31,0.024071372641129907,2
lateral,1,32,0.04907632708116649,1
lateral,1,33,0.14714104011220264,0
lateral,1,34,0.049462956882603826,1
lateral,1,35,0.027552549665864845,3
lateral,1,36,0.04802541889978151,0
lateral,1,37,0.027969310186295115,3
lateral,1,38,0.01691765617583263,3
lateral,1,39,0.03990460900373505,1
lateral,1,40,0.1454255821781132,3
lateral,1,41,0.09720625761947099,1
lateral,1,42,0.0717797923330421,1
lateral,1,43,0.06423718388719402,2
lateral,1,44,0.06290959594518475,1
lateral,1,45,0.07880916204597233,0
lateral,1,46,0.03141870367051636,3
lateral,1,47,0.07880916204597233,0
lateral,1,48,0.1454255821781132,3
lateral,1,49,0.14714104011220264,0
lateral,1,50,0.0921561596552325,1
lateral,1,51,0.025333114902455156,2
lateral,1,52,0.043374536211679415,1
lateral,1,53,0.02729305670987081,1
lateral,1,54,0.10175316068598128,0
lateral,1,55,0.09338410045045764,0
lateral,1,56,0.027552549665864845,3
lateral,1,57,0.033007829532196165,3
lateral,1,58,0.04317329503238221,0
lateral,1,59,0.08914270962792603,2
lateral,1,60,0.03990460900373505,1
lateral,1,61,0.0396367395676932,1
lateral,1,62,0.06423718388719402,2
lateral,1,63,0.10121524200186949,0
lateral,1,64,0.027969310186295115,3
lateral,1,65,0.10599052273755394,0
lateral,1,66,0.18575429679605482,0
lateral,1,67,0.043374536211679415,1
lateral,1,68,0.04280499527816528,2
lateral,1,69,0.0717797923330421,1
lateral,1,70,0.10121524200186949,0
lateral,1,71,0.08914270962792603,2
lateral,1,72,0.09899786171674385,2
lateral,1,73,0.07880916204597233,0
lateral,1,74,0.02729305670987081,1
lateral,1,75,0.10035867727264103,0
lateral,1,76,0.18575429679605482,0
lateral,1,77,0.150919300354314,1
lateral,1,78,0.04802541889978151,0
lateral,1,79,0.043374536211679415,1
lateral,1,80,0.040261337836126065,1
lateral,1,81,0.07880916204597233,0
lateral,1,82,0.03421264200592222,1
lateral,1,83,0.1454255821781132,3
lateral,1,84,0.04317329503238221,0
lateral,1,85,0.040261337836126065,1
lateral,1,86,0.0396367395676932,1
lateral,1,87,0.162594686794157,0
lateral,1,88,0.10035867727264103,0
lateral,1,89,0.039959353438790646,2
lateral,1,90,0.06290959594518475,1
lateral,1,91,0.14993566044856332,0
lateral,1,92,0.03415371628745201,1
lateral,1,93,0.0921561596552325,1
lateral,1,94,0.02972696879535275,4
lateral,1,95,0.01691765617583263,3
lateral,1,96,0.027205671029156164,3
lateral,1,97,0.0921561596552325,1
lateral,1,98,0.03141870367051636,3
lateral,1,99,0.13224233159291554,1
lateral,2,0,0.00902400797578995,2
lateral,2,1,0.028965901072508293,3
lateral,2,2,0.040865019144077364,1
lateral,2,3,0.016137066679081213,1
lateral,2,4,0.059813656851011365,0
lateral,2,5,0.022044550252683925,2
lateral,2,6,0.029166935402203387,1
lateral,2,7,0.026837624658001213,3
lateral,2,8,0.02991182398164649,2
lateral,2,9,0.007658501155034525,3
lateral,2,10,0.03581960624958014,2
lateral,2,11,0.06795909663306643,1
lateral,2,12,0.011830322582915498,2
lateral,2,13,0.025231918260189556,3
lateral,2,14,0.030790865550729407,0
lateral,2,15,0.005076885495678862,4
lateral,2,16,0.03304517525836648,2
lateral,2,17,0.02317684172385004,3
lateral,2,18,0.033201329702788884,2
lateral,2,19,0.013058286501316352,2
lateral,2,20,-0.00027314099791764246,4
lateral,2,21,0.024901277846556602,2
lateral,2,22,0.02511308102431986,2
lateral,2,23,0.03465938648167444,2
lateral,2,24,0.028703035341479333,2
lateral,2,25,0.10042825441672876,2
lateral,2,26,0.0028431743064121218,4
lateral,2,27,0.032677760250690135,1
lateral,2,28,0.01960017180667284,3
lateral,2,29,0.016908687964448665,2
lateral,2,30,0.004688727927616432,5
lateral,2,31,0.023913125074886188,2
lateral,2,32,0.030344092950670976,2
lateral,2,33,0.02871169326110401,2
lateral,2,34,0.014145490223405721,2
lateral,2,35,0.029140720652210628,2
lateral,2,36,0.05992038095527574,0
lateral,2,37,0.03361961331152152,2
lateral,2,38,0.01691765617583263,3
lateral,2,39,0.009155437730433147,3
lateral,2,40,0.03341803061423543,0
lateral,2,41,0.02168412875865422,2
lateral,2,42,0.10239656088336702,2
lateral,2,43,0.02880360670986537,2
lateral,2,44,0.025000520811554017,1
lateral,2,45,0.012926638489182962,2
lateral,2,46,0.028163983203445264,2
lateral,2,47,0.0168731342968238,2
lateral,2,48,0.02959966119299251,2
lateral,2,49,0.0791184678842205,1
lateral,2,50,0.0336510646295356,2
lateral,2,51,0.11707217351081378,0
lateral,2,52,0.10651875890326179,1
lateral,2,53,0.02656371986461259,2
lateral,2,54,-0.002829384606684804,4
lateral,2,55,0.02372153112152675,2
lateral,2,56,0.02202580038268609,3
lateral,2,57,0.014791019737881772,0
lateral,2,58,0.025862196746087918,2
lateral,2,59,0.0791184678842205,1
lateral,2,60,0.0530620984144381,2
lateral,2,61,0.01751943761861352,0
lateral,2,62,0.011614123113781294,3
lateral,2,63,0.025572716956934083,2
lateral,2,64,0.02256959590857921,5
lateral,2,65,0.06360849524111234,1
lateral,2,66,0.035749493555648826,1
lateral,2,67,-0.0017244720986142603,4
lateral,2,68,0.029249102090336376,2
lateral,2,69,0.037909754492178704,1
lateral,2,70,0.03348874532103918,1
lateral,2,71,0.03408247453167068,0
lateral,2,72,0.008403225089164468,3
lateral,2,73,0.03852978054890377,2
lateral,2,74,0.08385995546984049,2
lateral,2,75,0.035411394009170705,2
lateral,2,76,0.040015184763106615,1
lateral,2,77,0.026215514883363045,3
lateral,2,78,0.028010769185490614,2
lateral,2,79,0.01869842970212021,2
lateral,2,80,0.024119306859429313,2
lateral,2,81,0.036245328751312034,2
lateral,2,82,0.01959832495596414,2
lateral,2,83,0.05889143308976563,0
lateral,2,84,0.09272592064354657,1
lateral,2,85,0.02566275153124875,3
lateral,2,86,0.014366625200672445,0
lateral,2,87,0.0345750469338616,1
lateral,2,88,0.0112331326664602,2
lateral,2,89,0.036273974873573644,1
lateral,2,90,0.020973840752880224,1
lateral,2,91,0.022614428736749015,2
lateral,2,92,0.007730544911551895,1
lateral,2,93,0.03175073048628663,3
lateral,2,94,0.0014909143157404436,3
lateral,2,95,0.06564365054348786,3
lateral,2,96,0.020973840752880224,1
lateral,2,97,0.013945763467135275,1
lateral,2,98,0.025234783811647565,2
lateral,2,99,0.026941748839745094,3
lateral,3,0,0.004924097850051989,4
lateral,3,1,0.011453538375852945,3
lateral,3,2,0.09581648932267595,1
lateral,3,3,0.021343592466108507,3
lateral,3,4,0.027775579853412835,3
lateral,3,5,0.04664719314792243,2
lateral,3,6,-0.0027346916372839036,5
lateral,3,7,0.0865538854904837,1
lateral,3,8,0.010087743683491412,1
lateral,3,9,0.012342132631887548,3
lateral,3,10,0.036557181650009096,1
lateral,3,11,0.09711217683697826,0
lateral,3,12,0.048704765666833016,1
lateral,3,13,0.023262083335033323,3
lateral,3,14,-0.0030793599266285554,5
